cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url
Manohar Parrikar calls out lies of Rahul Gandhi and slams for politicising courtesy visit via,2019-01-30 23:55:21,294,https://pbs.twimg.com/profile_images/1092097434002411521/FY_k-bFb_normal.jpg,1329,neutral,@Swamy39: Manohar Parrikar calls out lies of Rahul Gandhi and slams for politicising courtesy visit https://t.co/oDxJopeqvw via @PGurus1,1090760406874828800,🇮🇳Rahul Tripathi🇮🇳,https://twitter.com/RahulTr95399870
Shameless B** is the least I can say Your blood will boil after knowing what did to Goa CM Parrikar Here's…,2019-01-30 23:55:14,150,https://pbs.twimg.com/profile_images/957110942252306432/uG4Bgf2I_normal.jpg,1774,negative,"@DrGPradhan: Shameless B*** is the least I can say

Your blood will boil after knowing what @RahulGandhi did to Goa CM Parrikar! Here's…",1090760381394534400,deshpremi,https://twitter.com/twitiyapaa
Manohar Parrikar calls out lies of Rahul Gandhi and slams for politicising courtesy visit via,2019-01-30 23:55:07,70,https://pbs.twimg.com/profile_images/578664690814947328/Q6iniLT-_normal.jpeg,1329,neutral,@Swamy39: Manohar Parrikar calls out lies of Rahul Gandhi and slams for politicising courtesy visit https://t.co/oDxJopeqvw via @PGurus1,1090760350956433408,Ankur parekh,https://twitter.com/ankurp2591
Rahul Gandhi's cheap politics and lies has scooped to gutter level ji is a living example who put his dut…,2019-01-30 23:55:05,53,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,26,positive,@MyloMegha: Rahul Gandhi's cheap politics and lies has scooped to gutter level.  @manoharparrikar ji is a living example who put his dut…,1090760341573812225,Sushanth Konda,https://twitter.com/sushanthsk
Given how character of Rahul Gandhi is unfolding in all probability Sukanya Devi once existed Om Shanti.,2019-01-30 23:54:58,749,https://pbs.twimg.com/profile_images/795735079008014337/c8HcWp7H_normal.jpg,1546,neutral,"@rahulroushan: Given how character of Rahul Gandhi is unfolding, in all probability Sukanya Devi once existed. Om Shanti.",1090760312926679042,Praveen,https://twitter.com/jusclickme
My sense Rahul Gandhi is past his peak With the low Parrikar trick the inevitable slide has begun.,2019-01-30 23:54:56,1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,70,negative,"@IamIconoclast: My sense: Rahul Gandhi is past his peak. With the low Parrikar trick, the  inevitable slide has begun.",1090760302096834563,pankajvs22,https://twitter.com/pankajvs22
Pity Rahul Gandhi that he is not a human after birth as a human Shame on all those who fall for lies of this retard and…,2019-01-30 23:54:53,27,https://pbs.twimg.com/profile_images/840768168826142720/Tr2E7gBe_normal.jpg,104,negative,"@upma23: @ANI Pity Rahul Gandhi that he is not a human after birth as a human 

Shame on all those who fall for lies of this retard and…",1090760289950154753,harish,https://twitter.com/vharish8
_jain 46 Narendra Modi and 34 Rahul Gandhi Not even 10JP would believe this But then this is how Indian media functions Co…,2019-01-30 23:54:51,160,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,182,neutral,@vinayak_jain: 46% Narendra Modi and 34% Rahul Gandhi. Not even 10JP would believe this. But then this is how Indian media functions. Co…,1090760284141015040,Rajesh,https://twitter.com/rajeshisin1
"#WATCH Rahul Gandhi says ""Kahin jaenge kahenge badi shandar cheez dekhi maine ek dhaba tha nala tha ek steel ka bartan rakha…",2019-01-30 23:54:49,573,https://pbs.twimg.com/profile_images/1093672130992955392/fRWpa3I2_normal.jpg,2211,neutral,"@ANI: #WATCH Rahul Gandhi says, ""Kahin jaenge, kahenge badi shandar cheez dekhi maine, ek dhaba tha, nala tha, ek steel ka bartan rakha…",1090760273693073408,Firoz h Mala,https://twitter.com/MalaFiroz
Rahul Gandhi went and met a terminally ill man with the sole intention of playing politics The proper response to this depr…,2019-01-30 23:54:46,302,https://pbs.twimg.com/profile_images/1014564416002633729/tT0pk9SR_normal.jpg,784,negative,@amishra77: Rahul Gandhi went and met a terminally ill man with the sole intention of playing politics. The proper response to this depr…,1090760261890461698,HateTukdeTukdeGang,https://twitter.com/Fakeliberal001
diaToday Rahul gandhi is a sick man,2019-01-30 23:54:42,106,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,negative,diaToday Rahul gandhi is a sick man,1090760247080235009,Kiran Malik,https://twitter.com/jaikiran90
Lies after lies after lies. So many lies that Rahul Gandhi forgets what lie he said last time,2019-01-30 23:54:29,261,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1391,positive,@iAnkurSingh: Lies after lies after lies.. So many lies that Rahul Gandhi forgets what lie he said last time https://t.co/DDWtf3N7JE,1090760192025755648,bhavik,https://twitter.com/bhavik7272
े डील मनोह पर्रिक क चिट्ठ क जवा मे आपक राहु गांध क य चिट्ठ जरू पढ़न चाहि,2019-01-30 23:54:23,189,https://pbs.twimg.com/profile_images/565734873457909760/AY2T4LPz_normal.jpeg,0,neutral,ेल डील: मनोहर पर्रिकर की चिट्ठी के जवाब में आपको राहुल गांधी की ये चिट्ठी जरूर पढ़नी चाहिए https://t.co/KgGy5nPiKb,1090760166453202944,DR.PIYUSH SHUKLA,https://twitter.com/drpiyush9shukla
Given how character of Rahul Gandhi is unfolding in all probability Sukanya Devi once existed Om Shanti.,2019-01-30 23:54:18,468,https://pbs.twimg.com/profile_images/1054126990243123200/87YlIwUK_normal.jpg,1546,neutral,"@rahulroushan: Given how character of Rahul Gandhi is unfolding, in all probability Sukanya Devi once existed. Om Shanti.",1090760143573315584,દિવ્યાંગ દેસાઈ,https://twitter.com/DivyangRDesai
Mr Rahul Gandhi what type of human being are you You went for an alleged courtesy visit to Goa CM who is…,2019-01-30 23:54:10,16,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1114,negative,"@rsprasad: Mr. Rahul Gandhi what type of human being are you? 
You went for an alleged courtesy visit to Goa CM @manoharparrikar who is…",1090760110903906304,An  indian first,https://twitter.com/bharat12897
Rahul Gandhi went and met a terminally ill man with the sole intention of playing politics The proper response to this depr…,2019-01-30 23:54:04,80,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,784,negative,@amishra77: Rahul Gandhi went and met a terminally ill man with the sole intention of playing politics. The proper response to this depr…,1090760085377351685,mohana sundaram,https://twitter.com/sunassociates
"DHFL द्वार 31,000 करोड रुपय क कथि घोटाल प बोल प्रशां भूषण ‘राहु गांध न सह कह चौकीदा ह चो है’",2019-01-30 23:54:01,569,https://pbs.twimg.com/profile_images/936637385743351808/LIx1Kvzx_normal.jpg,23,neutral,"@HindiJKR: DHFL द्वारा 31,000 करोड़ रुपये के कथित घोटाले पर बोले प्रशांत भूषण- ‘राहुल गांधी ने सही कहा चौकीदार ही चोर है’
https://t.co/0…",1090760073016733696,Bearded Trainer,https://twitter.com/gauravs0001
#ParrikarExposesRahul Manohar Parrikar is the pride of Goa pride of India Rahul Gandhi is a nobody he is a dynast He is…,2019-01-30 23:53:56,141,https://pbs.twimg.com/profile_images/1020643107291914240/DUwk-sGr_normal.jpg,618,neutral,"@republic: #ParrikarExposesRahul | Manohar Parrikar is the pride of Goa, pride of India. Rahul Gandhi is a nobody, he is a dynast. He is…",1090760051055181824,Nandini Mukerjee,https://twitter.com/mnandini28
"_ I challenge every media house which is ""not North Korea Channel"" to take a mike and ask Sonia Gandhi or Rahul why he lied…",2019-01-30 23:53:51,302,https://pbs.twimg.com/profile_images/1014564416002633729/tT0pk9SR_normal.jpg,2032,neutral,"@muglikar_: I challenge every media house, which is ""not North Korea Channel"", to take a mike and ask Sonia Gandhi or Rahul why he lied…",1090760029572075520,HateTukdeTukdeGang,https://twitter.com/Fakeliberal001
Dear Rahul Gandhi you showed how insensitive you are by lying in the name of a person fighting a disease The people of I…,2019-01-30 23:53:49,83,https://pbs.twimg.com/profile_images/378800000865391439/z0sk2INW_normal.jpeg,10504,neutral,"@AmitShah: Dear Rahul Gandhi, you showed how insensitive you are, by lying in the name of a person fighting a disease. 

The people of I…",1090760023632953344,Sahil,https://twitter.com/Techyogi111
_Bhandari What a shameless behaviour by Rahul Gandhi to ambush an ailing man CM Manohar Parrikar &amp then lie about the conversation…,2019-01-30 23:53:40,429,https://pbs.twimg.com/profile_images/812996123056930818/LZEGcKjI_normal.jpg,1828,neutral,"@Ish_Bhandari: What a shameless behaviour by Rahul Gandhi, to ambush an ailing man CM Manohar Parrikar &amp; then lie about the conversation…",1090759985611497472,jenica,https://twitter.com/jenicakalra
It is believed also that Abdul Kalam told Sonia Gandhi she couln't become PM as she kept for a few years her Italian passp…,2019-01-30 23:53:33,371,https://pbs.twimg.com/profile_images/876740191511334914/R3QRHvV4_normal.jpg,298,negative,"@fgautier26: It is believed also that Abdul Kalam told Sonia Gandhi she couln't become PM, as she kept for a few years her Italian passp…",1090759957304115200,rudra pratap,https://twitter.com/baap1972
Congress leader Om George from Kerala’s Wayanad has been booked for sexually assaulting a 17-year-old tribal girl for n…,2019-01-30 23:53:28,261,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1314,positive,"@amitmalviya: Congress leader, Om George, from Kerala’s Wayanad, has been booked for sexually assaulting a 17-year-old tribal girl for n…",1090759936148070400,bhavik,https://twitter.com/bhavik7272
And ⁦ achieves the near impossible writing a snarky reply to ⁦ ⁩’s letter that makes him…,2019-01-30 23:53:17,515,https://pbs.twimg.com/profile_images/938686804915511296/heoL_DUc_normal.jpg,2757,negative,@MinhazMerchant: And ⁦@RahulGandhi⁩ achieves the near impossible — writing a snarky reply to ⁦@manoharparrikar⁩’s letter that makes him…,1090759887271780354,saurabh tiwari,https://twitter.com/saurabht71
Goa CM Manohar Parrikar exposes Rahul Gandhi for using his illness to score Rafale point ⁦ in ⁦ …,2019-01-30 23:53:12,1140,https://pbs.twimg.com/profile_images/1064844342110683136/dFIzvgVV_normal.jpg,2006,neutral,@abhijitmajumder: Goa CM Manohar Parrikar exposes Rahul Gandhi for using his illness to score Rafale point | ⁦@AninBanerjee⁩ in ⁦@MyNati…,1090759866438860800,Maj (R) Anand V 🇮🇳,https://twitter.com/Anand70N
"""Manohar Ji is the pride of India the pride of Goa Rahul Gandhi's a nobody &amp even if he labours a 100 lifes he still would…",2019-01-30 23:53:04,329,https://pbs.twimg.com/profile_images/707029831372812288/SjpXDpu8_normal.jpg,481,neutral,"@kallgorr: ""Manohar Ji is the pride of India, the pride of Goa. Rahul Gandhi's a nobody &amp; even if he labours a 100 lifes, he still would…",1090759834620870657,Vinu M,https://twitter.com/Bhavadasnkm
Read ⁦ ⁩’s letter to ⁦ here This stain on Rahul’s character won’t go away,2019-01-30 23:52:59,20,https://pbs.twimg.com/profile_images/1058518109378666501/oaNYLqrH_normal.jpg,1896,neutral,@MinhazMerchant: Read ⁦@manoharparrikar⁩’s letter to ⁦@RahulGandhi⁩ here. This stain on Rahul’s character won’t go away  https://t.co/GD…,1090759814286737408,Sri Harsha GUTURI,https://twitter.com/shguturi
All those reporting on #ManoharParrikar letter --isn't it a basic to do the due diligence and find out whether Rahul Gandhi a…,2019-01-30 23:52:44,209,https://pbs.twimg.com/profile_images/610277400027336704/tCr2AWqG_normal.jpg,142,negative,@samzsays: All those reporting on #ManoharParrikar letter --isn't it a basic to do the due diligence and find out whether Rahul Gandhi a…,1090759751175147525,SUKI IYER,https://twitter.com/sukiyer18
Rahul Gandhi went and met a terminally ill man with the sole intention of playing politics The proper response to this depr…,2019-01-30 23:52:41,399,https://pbs.twimg.com/profile_images/1072841447706001408/mZQKkKjQ_normal.jpg,784,negative,@amishra77: Rahul Gandhi went and met a terminally ill man with the sole intention of playing politics. The proper response to this depr…,1090759738801905664,அமித் மிஷ்ரா अमित मिश्रा Amit Mishra #ModiOnceMore,https://twitter.com/sensexat100K
Given how character of Rahul Gandhi is unfolding in all probability Sukanya Devi once existed Om Shanti.,2019-01-30 23:52:41,302,https://pbs.twimg.com/profile_images/1014564416002633729/tT0pk9SR_normal.jpg,1546,neutral,"@rahulroushan: Given how character of Rahul Gandhi is unfolding, in all probability Sukanya Devi once existed. Om Shanti.",1090759738755895296,HateTukdeTukdeGang,https://twitter.com/Fakeliberal001
er 's fake story post meeting with France President must have refused an appointme,2019-01-30 23:52:41,368,https://pbs.twimg.com/profile_images/465742125653454849/Ur0_Gluk_normal.jpeg,0,negative,"er @RahulGandhi's fake story post meeting with France President, @manoharparrikar must have refused an appointme… https://t.co/E2bV1im9sc",1090759736876765184,सङ्गच्छध्वम्,https://twitter.com/Sangachhwadham
All those reporting on #ManoharParrikar letter --isn't it a basic to do the due diligence and find out whether Rahul Gandhi a…,2019-01-30 23:52:37,1086,https://pbs.twimg.com/profile_images/1010469627103760385/JYsLGDm5_normal.jpg,142,negative,@samzsays: All those reporting on #ManoharParrikar letter --isn't it a basic to do the due diligence and find out whether Rahul Gandhi a…,1090759721605349377,Sarah Deo,https://twitter.com/SarahTitus0306
Rahul Gandhi went and met a terminally ill man with the sole intention of playing politics The proper response to this depr…,2019-01-30 23:52:37,5,https://pbs.twimg.com/profile_images/1057065978943594496/RD0lX9Te_normal.jpg,784,negative,@amishra77: Rahul Gandhi went and met a terminally ill man with the sole intention of playing politics. The proper response to this depr…,1090759719151697921,Richa,https://twitter.com/Richa36126882
hutosh83B Are Rahul Gandhi k chamche deshe ko gumrah karna chhod deshe janta sab,2019-01-30 23:52:33,22,https://pbs.twimg.com/profile_images/941277383025336321/LecsQ26__normal.jpg,0,neutral,hutosh83B @RahulGandhi @manoharparrikar Are Rahul Gandhi  k chamche deshe  ko gumrah karna chhod deshe janta sab… https://t.co/7dSII0A1il,1090759702810628096,Birjendar Mishra,https://twitter.com/BirjendarMishra
amy39 Rahul is so cheap that he should be called 'Durgandh not gandhi the surname given by Bapu!,2019-01-30 23:52:29,365,https://pbs.twimg.com/profile_images/852013034407026688/kMAKSZK0_normal.jpg,1,positive,"amy39 @pGurus1 Rahul is so cheap that he should be called 'Durgandh' not gandhi, the surname given by Bapu!",1090759687446937600,Harish Shah,https://twitter.com/HarishShah07
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:59:59,36,https://pbs.twimg.com/profile_images/1087017207459131392/6j89XVwO_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091123960933216256,Raj Kulki 🇮🇳,https://twitter.com/rabhku
When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind many…,2019-01-31 23:58:59,30,https://pbs.twimg.com/profile_images/1090586691625250816/EiJ6at-D_normal.jpg,303,neutral,"@iAnkurSingh: When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind, many…",1091123712932352000,KR!SH,https://twitter.com/krg112
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:57:00,193,https://pbs.twimg.com/profile_images/717215449352679424/MQdDmZP0_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091123212765655042,Jaideep Adhvaryu,https://twitter.com/JaideepAdhvaryu
When Sonia Gandhi was unwell Manohar Parrikar to Sonia Gandhi Does India deserve to be ruled by unhealthy politicians Ka…,2019-01-31 23:54:54,867,https://pbs.twimg.com/profile_images/684460626177966081/x1qk9-Nh_normal.jpg,272,negative,"@ArunSFan: When Sonia Gandhi was unwell, Manohar Parrikar to Sonia Gandhi: Does India deserve to be ruled by unhealthy politicians? 

Ka…",1091122684136574977,Justice4All,https://twitter.com/fazalkhan369
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:51:54,9930,https://pbs.twimg.com/profile_images/378800000809174783/61047c3abc93790d1899d7bf3c6accb4_normal.jpeg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091121929669496832,someone somewhere,https://twitter.com/ls2008
When Sonia Gandhi was unwell Manohar Parrikar to Sonia Gandhi Does India deserve to be ruled by unhealthy politicians Ka…,2019-01-31 23:51:24,149,https://pbs.twimg.com/profile_images/977066738545242113/jY5zOBEp_normal.jpg,272,negative,"@ArunSFan: When Sonia Gandhi was unwell, Manohar Parrikar to Sonia Gandhi: Does India deserve to be ruled by unhealthy politicians? 

Ka…",1091121802032476160,NaMoron Bhakt,https://twitter.com/NamoronBhakt
#ModiBringsBack Hinduism to life Italian mafia backed by Sonia Gandhi stole artifacts and priceless Hindu Gods from Indian t…,2019-01-31 23:49:37,45,https://pbs.twimg.com/profile_images/995768878939623424/mz2HNUWh_normal.jpg,523,positive,@raji7373: #ModiBringsBack Hinduism to life: Italian mafia backed by Sonia Gandhi stole artifacts and priceless Hindu Gods from Indian t…,1091121352235540480,VNP,https://twitter.com/TheVinayPaleja
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:48:05,394,https://pbs.twimg.com/profile_images/1009820802164903936/u6-keCNz_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091120967693336576,manikarnika,https://twitter.com/fiery_mani
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:48:01,163,https://pbs.twimg.com/profile_images/568472347347136512/Am930iNF_normal.jpeg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091120949506859011,VEER THE FREE VOICE,https://twitter.com/BarauniVeer
When Sonia Gandhi was unwell Manohar Parrikar to Sonia Gandhi Does India deserve to be ruled by unhealthy politicians Ka…,2019-01-31 23:42:34,2286,https://pbs.twimg.com/profile_images/1059135185784991744/MKeE_ynu_normal.jpg,272,negative,"@ArunSFan: When Sonia Gandhi was unwell, Manohar Parrikar to Sonia Gandhi: Does India deserve to be ruled by unhealthy politicians? 

Ka…",1091119579466674177,Vijay Anand,https://twitter.com/VJ_AnandINC
When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind many…,2019-01-31 23:40:19,202,https://pbs.twimg.com/profile_images/1081618676258869249/QT0p7fa8_normal.jpg,303,neutral,"@iAnkurSingh: When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind, many…",1091119011889336323,Nitu 🇮🇳,https://twitter.com/nitu2468
According 2 Jaitley the CBI in acting against all oppn leaders such as Rahul n Sonia Gandhi Lalu Prasad Yadav and Arvind…,2019-01-31 23:38:14,195,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,78,neutral,"@jollyjohri: According 2 Jaitley, the CBI in acting against all oppn leaders such as Rahul n Sonia Gandhi, Lalu Prasad Yadav and Arvind…",1091118489656483840,Freesoul,https://twitter.com/Freeindiansoul
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:35:08,30,https://pbs.twimg.com/profile_images/1092055564228542465/dyPMJIY2_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091117709994078208,pigerals love mullahs,https://twitter.com/Akash64800063
When Sonia Gandhi was unwell Manohar Parrikar to Sonia Gandhi Does India deserve to be ruled by unhealthy politicians Ka…,2019-01-31 23:34:34,56,https://pbs.twimg.com/profile_images/989752538491535361/mT-Uh01E_normal.jpg,272,negative,"@ArunSFan: When Sonia Gandhi was unwell, Manohar Parrikar to Sonia Gandhi: Does India deserve to be ruled by unhealthy politicians? 

Ka…",1091117567605964800,Ivo,https://twitter.com/Iv_pinto
When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind many…,2019-01-31 23:29:22,380,https://pbs.twimg.com/profile_images/1092195868793540609/gxk5qZth_normal.jpg,303,neutral,"@iAnkurSingh: When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind, many…",1091116259603824648,|| Truth Alone Triumphs || 🇮🇳,https://twitter.com/satymeva_jayate
When Sonia Gandhi was unwell Manohar Parrikar to Sonia Gandhi Does India deserve to be ruled by unhealthy politicians Ka…,2019-01-31 23:25:45,91,https://pbs.twimg.com/profile_images/852098602/hath_normal.jpg,272,negative,"@ArunSFan: When Sonia Gandhi was unwell, Manohar Parrikar to Sonia Gandhi: Does India deserve to be ruled by unhealthy politicians? 

Ka…",1091115347158228992,Hathib Ahmad,https://twitter.com/ka_hath
According 2 Jaitley the CBI in acting against all oppn leaders such as Rahul n Sonia Gandhi Lalu Prasad Yadav and Arvind…,2019-01-31 23:22:15,265,https://pbs.twimg.com/profile_images/378800000630914531/b4433112ded42ec6764cc6084de52a52_normal.jpeg,78,neutral,"@jollyjohri: According 2 Jaitley, the CBI in acting against all oppn leaders such as Rahul n Sonia Gandhi, Lalu Prasad Yadav and Arvind…",1091114464936710149,ayoob,https://twitter.com/psiubu
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:05:56,628,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091110360025841665,Suchitra Pulimamidi,https://twitter.com/suchitra_puli
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:04:32,1566,https://pbs.twimg.com/profile_images/1070465595798405120/OKmb6gvs_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091110008320917504,binugazi NAMO in २०१९,https://twitter.com/binugazi
#ModiBringsBack Hinduism to life Italian mafia backed by Sonia Gandhi stole artifacts and priceless Hindu Gods from Indian t…,2019-01-31 23:04:21,628,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,523,positive,@raji7373: #ModiBringsBack Hinduism to life: Italian mafia backed by Sonia Gandhi stole artifacts and priceless Hindu Gods from Indian t…,1091109960656801794,Suchitra Pulimamidi,https://twitter.com/suchitra_puli
#ModiBringsBack Hinduism to life Italian mafia backed by Sonia Gandhi stole artifacts and priceless Hindu Gods from Indian t…,2019-01-31 23:04:16,58,https://pbs.twimg.com/profile_images/1089669417598803969/gbYEtpM5_normal.jpg,523,positive,@raji7373: #ModiBringsBack Hinduism to life: Italian mafia backed by Sonia Gandhi stole artifacts and priceless Hindu Gods from Indian t…,1091109939731283970,Colonel,https://twitter.com/Mischivie
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 23:01:10,222,https://pbs.twimg.com/profile_images/955069537426268166/TayGzKj__normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091109159058182146,Dharma Karma,https://twitter.com/HinduBaalak
When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind many…,2019-01-31 22:59:24,261,https://pbs.twimg.com/profile_images/826029377737613314/fv8dDwXV_normal.jpg,303,neutral,"@iAnkurSingh: When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind, many…",1091108716617723904,News Lover,https://twitter.com/NewsLover7
_6308_ ऐस डिजिट दौ मे राहुल गांध क पैदाइ क तारी प झू गढ़न औ उस वायर भ क देन रंग बिल्ल क मानसि दिवालियापन…,2019-01-31 22:57:11,1341,https://pbs.twimg.com/profile_images/1077158971486756865/aU-D3OIR_normal.jpg,30,neutral,@narendra_6308_: ऐसे डिजिटल दौर में राहुल गांधी की पैदाइश की तारीख पर झूठ गढ़ना और उसे वायरल भी कर देना रंगा बिल्ला का मानसिक दिवालियापन…,1091108159622692870,Ram mehar Dabla🙏,https://twitter.com/RammeharDabla
When Sonia Gandhi was unwell Manohar Parrikar to Sonia Gandhi Does India deserve to be ruled by unhealthy politicians Ka…,2019-01-31 22:57:09,759,https://pbs.twimg.com/profile_images/890986002822512645/08PDtElE_normal.jpg,272,negative,"@ArunSFan: When Sonia Gandhi was unwell, Manohar Parrikar to Sonia Gandhi: Does India deserve to be ruled by unhealthy politicians? 

Ka…",1091108151137452032,समृद्ध भारत,https://twitter.com/Blooming_India
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 22:54:50,102,https://pbs.twimg.com/profile_images/843987960009805824/-DNzI2M-_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091107568213217281,Ashish Singh,https://twitter.com/singhash
When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind many…,2019-01-31 22:52:21,139,https://pbs.twimg.com/profile_images/1070996652138196993/RTg6u2JE_normal.jpg,303,neutral,"@iAnkurSingh: When Modiji raised the issue that Sonia Gandhi didn't even give a courtesy visit to Dalit President Ram Nath Kovind, many…",1091106942490013696,Indian56(స. తరుణ్ కృష్ణ),https://twitter.com/tarunkrishna2
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 22:41:55,59,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091104315446620163,Pibare,https://twitter.com/PastaPeeza
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 22:40:55,3635,https://pbs.twimg.com/profile_images/870388098164764672/V1NosdOK_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091104064862064641,InnovativeHindu 🇮🇳,https://twitter.com/InnovativeHindu
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 22:39:14,66,https://pbs.twimg.com/profile_images/701578813428215808/AOPyRfxJ_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091103639836479488,Dnyanesh,https://twitter.com/iDMD77
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 22:35:29,193,https://pbs.twimg.com/profile_images/982304955812974592/MKWZlAyM_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091102697527406592,Prakhar,https://twitter.com/prakharevol
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 22:35:27,46,https://pbs.twimg.com/profile_images/1007002772502347776/bURMrzT8_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091102688325132288,Amisha Kulkarni,https://twitter.com/Amishaa127
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 22:34:53,111,https://pbs.twimg.com/profile_images/1073929432891514881/3OMirQhg_normal.jpg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091102546838544385,Praveer D.,https://twitter.com/RaavanRipu
If you view Hindutva as a political idea by all means attack it But to attack Hindus is to be at war with the soul o…,2019-01-31 22:26:00,313,https://pbs.twimg.com/profile_images/556094991643054080/NiiMxOEz_normal.jpeg,594,neutral,"@abhijitmajumder: If you view Hindutva as a political idea, by all means attack it. But to attack Hindus is to be at war with the soul o…",1091100312637767681,gαנαηαη,https://twitter.com/gajananhole
