cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url
This Video of Sonia Gandhi has a different fan base all together,2019-02-05 23:09:41,360,https://pbs.twimg.com/profile_images/1089590555414282241/7YpQI0tY_normal.jpg,120,negative,@LaliGanguli: This Video of Sonia Gandhi has a different fan base all together ! https://t.co/M9xBCMuhMp,1092923243739181056,Dr. K.Subash  Mallya,https://twitter.com/MallyaSubash
"_sonia ""La grandeza de un país y su progreso moral pueden ser juzgados por la manera en que se trata a s…",2019-02-05 23:09:03,425,https://pbs.twimg.com/profile_images/906047235053543425/XrEyu4fZ_normal.jpg,10,neutral,"@1pantonio: @Veliscv @aranguren_sonia ""La grandeza de un país y su progreso moral, pueden ser juzgados por la manera en que se trata a s…",1092923084120694784,Ángus,https://twitter.com/qa_angus
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 23:07:45,27,https://pbs.twimg.com/profile_images/1091996915158249477/oBx4sRr0_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092922757023559686,Savi Singhal,https://twitter.com/singhal_savi
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key h…,2019-02-05 23:05:53,324,https://pbs.twimg.com/profile_images/727940478088384513/GTm15eTC_normal.jpg,602,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key  h…,1092922286691237888,Manav (Abhay Shah),https://twitter.com/atsmobus
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 23:04:33,94,https://pbs.twimg.com/profile_images/1001790305010532352/0mOIUvfQ_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092921952954548224,Circuiteswar,https://twitter.com/circuiteswar
yanka should drop Vadra from her surname and retain only Gandhi Hindus will never accept a Christian in the top,2019-02-05 23:04:09,69,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,positive,yanka should drop Vadra from her surname and retain only Gandhi. Hindus will never accept a Christian in the top… https://t.co/Mnw7nEc8i8,1092921853109301248,s balakrishnan,https://twitter.com/zindashahid
So When U Both Going To Meet Rajiv Gandhi Along With Sonia Kejriwal Akhilesh Mayavati Etc,2019-02-05 23:02:33,415,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral," So When U Both Going To Meet Rajiv Gandhi ? Along With Sonia, Kejriwal, Akhilesh, Mayavati Etc. https://t.co/zn7ZpJtV1b",1092921447272640512,shah,https://twitter.com/jppsmd
"See the hypocrisy of Sonia Gandhi In 2007 she called Modiji ""MautKaSaudagar for 2002 Gujarat riot.Modiji exposed…",2019-02-05 23:02:29,2230,https://pbs.twimg.com/profile_images/1066283309032853504/Y4Ywm7xA_normal.jpg,5,neutral,"@sanchat48: @banerji1 See the hypocrisy of Sonia Gandhi. In 2007 she called Modiji ""MautKaSaudagar"" for 2002 Gujarat riot.Modiji exposed…",1092921431627722752,rd,https://twitter.com/rdscbe
This Video of Sonia Gandhi has a different fan base all together,2019-02-05 22:58:54,204,https://pbs.twimg.com/profile_images/1010109281721552896/PAqw7NDK_normal.jpg,120,negative,@LaliGanguli: This Video of Sonia Gandhi has a different fan base all together ! https://t.co/M9xBCMuhMp,1092920528518742021,Mystic Monk,https://twitter.com/spacegrey22
essage to Sonia Gandhi: When life gives you Rahul make him Dravid NOT Gandhi #जन_हित_में_जारी #RahulGandhi,2019-02-05 22:58:44,124,https://pbs.twimg.com/profile_images/615584180668207104/1Qnahcve_normal.jpg,0,neutral,"essage to Sonia Gandhi:

When life gives you Rahul, make him Dravid NOT Gandhi

#जन_हित_में_जारी

#RahulGandhi… https://t.co/Qx0FmUjCDk",1092920489280909312,Birju Shah,https://twitter.com/imBirju
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 22:52:46,186,https://pbs.twimg.com/profile_images/595257860658855936/vP4L3z83_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092918986902245376,Asin,https://twitter.com/asin1411
m_Guha Sonia Gandhi should have been awarded as per dogs like you. isn't it?,2019-02-05 22:47:05,52,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,m_Guha Sonia Gandhi should have been awarded as per dogs like you.. isn't it?,1092917555746893824,Biswaroop Chatterjee,https://twitter.com/imn_indian
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 22:39:57,353,https://pbs.twimg.com/profile_images/1009036564482215936/BE8DykYJ_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092915761343954945,The Birdhouse,https://twitter.com/birdhouse_the
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 22:39:09,125,https://pbs.twimg.com/profile_images/882179500506849281/jTqBgLJt_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092915558910181378,S Barot,https://twitter.com/Mr_S_BB
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 22:38:51,432,https://pbs.twimg.com/profile_images/883771872118059008/feEmcSXL_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092915482963828737,.,https://twitter.com/KyaaMaslaHai
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 22:34:10,452,https://pbs.twimg.com/profile_images/981997119623057408/bvTlBlgX_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092914304884633600,mrugesh🇮🇳🇬🇧,https://twitter.com/dynamicmrugesh
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 22:30:15,99,https://pbs.twimg.com/profile_images/996817023618301952/4oG-KDhj_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092913319772487681,Dr Aditi MBBS MPH MBA,https://twitter.com/aditi3012
_ap Once a trusted Durbari of Gandhi family Swamy called RSS as 'Mother of all black Widows' He turned against Sonia coz she…,2019-02-05 22:13:04,121,https://pbs.twimg.com/profile_images/868036919279669248/L7Vfwk68_normal.jpg,18,negative,"@vigilant_ap: Once a trusted Durbari of Gandhi family, Swamy called RSS as 'Mother of all black Widows'
He turned against Sonia coz she…",1092908995701022721,EToSalaHonaHiTha,https://twitter.com/Hrishweet
_peggg Rahul Gandhi is on Bail Sonia Gandhi is on Bail Robert Vadra is on Bail Vijay Mallya is coming back Christian Michel is…,2019-02-05 22:10:47,565,https://pbs.twimg.com/profile_images/922559761853247492/3SDquARD_normal.jpg,20,neutral,"@patiala_peggg: Rahul Gandhi is on Bail
Sonia Gandhi is on Bail 
Robert Vadra is on Bail
Vijay Mallya is coming back
Christian Michel is…",1092908421555179520,RajanPandit 🇮🇳,https://twitter.com/rajupaneri
mesNow Wake up Indian voters These intellectual slaves never give up and admit their supremo is DUMB,2019-02-05 22:08:46,1175,https://pbs.twimg.com/profile_images/1029575175430389760/kIT4kZfD_normal.jpg,0,negative,mesNow @tehseenp Wake up Indian voters . These intellectual slaves never give up and admit their supremo is DUMB… https://t.co/S0eYPTNbMS,1092907914535358464,Nav,https://twitter.com/patelnavnit55
This Video of Sonia Gandhi has a different fan base all together,2019-02-05 22:03:06,119,https://pbs.twimg.com/profile_images/1093078294369431552/ljarzSz6_normal.jpg,120,negative,@LaliGanguli: This Video of Sonia Gandhi has a different fan base all together ! https://t.co/M9xBCMuhMp,1092906485548384256,@salvi,https://twitter.com/SalviManav
This Video of Sonia Gandhi has a different fan base all together,2019-02-05 22:02:57,44,https://pbs.twimg.com/profile_images/1090456613092294657/ZJJEq-6n_normal.jpg,120,negative,@LaliGanguli: This Video of Sonia Gandhi has a different fan base all together ! https://t.co/M9xBCMuhMp,1092906448416370693,SPandya,https://twitter.com/snehaldpandya
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key h…,2019-02-05 21:51:27,57147,https://pbs.twimg.com/profile_images/1092918771600293888/MHEO3dkV_normal.jpg,602,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key  h…,1092903554665332736,Corruption Free India,https://twitter.com/sagenaradamuni
hulGandhi when not believing the judgement with Supreme Court where you want to file the next petit,2019-02-05 21:50:18,3,https://pbs.twimg.com/profile_images/1069499598446764033/ZHK8xecJ_normal.jpg,0,neutral,hulGandhi @khushsundar when not believing the judgement with Supreme Court where you want to file the next petit… https://t.co/N1ob9HOuU9,1092903264348188672,Prudhviraj,https://twitter.com/Prudhvi2224
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 21:43:22,12,https://pbs.twimg.com/profile_images/1067802319788470278/ffAJHKYl_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092901522034151425,G⭕️£U,https://twitter.com/gonecasegolu
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key h…,2019-02-05 21:40:02,2000,https://pbs.twimg.com/profile_images/952421060200116224/ck5dnDrB_normal.jpg,602,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key  h…,1092900682271608832,Awakened Indian,https://twitter.com/ai_deepika
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 21:37:05,2000,https://pbs.twimg.com/profile_images/952421060200116224/ck5dnDrB_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092899940135653376,Awakened Indian,https://twitter.com/ai_deepika
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 21:31:46,100,https://pbs.twimg.com/profile_images/1060537705493196800/XDJmKl8Y_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092898601523589120,Bharatiya Naari 🇮🇳,https://twitter.com/UmbarjeReshma
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 21:26:26,32,https://pbs.twimg.com/profile_images/1001340193167716352/Y00wuvxr_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092897258239082496,sleepy panda,https://twitter.com/incognito_tweep
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 21:25:57,961,https://pbs.twimg.com/profile_images/1079512728547381248/QkCWHf27_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092897139397521408,Deraj Choudhary,https://twitter.com/deraj_choudhary
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key h…,2019-02-05 21:25:42,2643,https://pbs.twimg.com/profile_images/1364814377/BHARAT-MATA_normal.jpg,602,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key  h…,1092897077032554500,gab.ai/siddhartha,https://twitter.com/siddhartha_gab
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 21:22:46,142,https://pbs.twimg.com/profile_images/1085401697852239873/w_72H4Rt_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092896338830872576,CODING MONK!,https://twitter.com/nirvananerves
damit Another proof Is Sonia Gandhi,2019-02-05 21:22:40,58,https://pbs.twimg.com/profile_images/990549918979944448/2uLPsiwe_normal.jpg,0,neutral,"damit @priyankac19 @sambitswaraj @AMISHDEVGAN @News18India @INCIndia @RahulGandhi Another proof

Is Sonia Gandhi… https://t.co/ir0jGWsg37",1092896310997512192,true indian & real Patriotic,https://twitter.com/petriotic7
damit भैय य दे लेन औ गोब पात्,2019-02-05 21:14:57,58,https://pbs.twimg.com/profile_images/990549918979944448/2uLPsiwe_normal.jpg,0,neutral,damit @priyankac19 @sambitswaraj @AMISHDEVGAN @News18India @INCIndia @RahulGandhi भैया ये देख लेना और गोबर पात्… https://t.co/iYm239yBRz,1092894368216858624,true indian & real Patriotic,https://twitter.com/petriotic7
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 21:12:02,427,https://pbs.twimg.com/profile_images/1087047286444584960/ErbtntGU_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092893634620547072,Anjaneya,https://twitter.com/Anjaney08668635
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 21:07:48,314,https://pbs.twimg.com/profile_images/545106147674701824/vVR6cC9C_normal.jpeg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092892572194721792,Kunal Sharma,https://twitter.com/172263bff5c8473
ld love to see a version of this featuring some Gandhi any of Rahul Priyanka or Sonia 😏😂😂😂,2019-02-05 21:06:33,1741,https://pbs.twimg.com/profile_images/1078915669909921793/zU-84YGM_normal.jpg,1,positive,"ld love to see a version of this featuring some Gandhi - any of Rahul, Priyanka or Sonia 😏😂😂😂😂 https://t.co/9Qr5BhOR8S",1092892258095886336,Arfa Khanum Pajaama,https://twitter.com/hamskat
I Indian National Congress Private Limited. Owners Gandhi Family Chairman Sonia Gandhi CMD Rahul Gandhi CEO:,2019-02-05 21:03:52,123,https://pbs.twimg.com/profile_images/1092009529326264321/ZMq4bgXS_normal.jpg,1,negative,"I Indian National Congress Private Limited.
Owners: Gandhi Family
Chairman: Sonia Gandhi
CMD: Rahul Gandhi
CEO:… https://t.co/I1seBPjnYw",1092891582829711360,Hound,https://twitter.com/Vaibhav86148802
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 21:03:44,9361,https://pbs.twimg.com/profile_images/986179749700497409/S5lsIJKS_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092891549061517312,Ashok Singh,https://twitter.com/TheAshokSingh
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 21:02:29,1183,https://pbs.twimg.com/profile_images/1078753879624421377/316rXH2k_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092891233494753280,अजिंक्य सुर्यवंशी,https://twitter.com/BJPForBharat_
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 20:57:21,16117,https://pbs.twimg.com/profile_images/1090510468186202112/Lw9iSN0w_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092889940709396480,Santosh Bhardwaj,https://twitter.com/_SKBhardwaj
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key h…,2019-02-05 20:51:41,45,https://pbs.twimg.com/profile_images/1063177574312960004/J5yZfVYj_normal.jpg,602,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key  h…,1092888514964840448,Papu Dutta,https://twitter.com/DuttaPapu
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 20:50:25,832,https://pbs.twimg.com/profile_images/1067492984432746497/H4REtrj9_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092888195551846400,rajag24,https://twitter.com/rajag24
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 20:44:41,547,https://pbs.twimg.com/profile_images/1087629475095883777/eQkUWCdv_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092886752887369728,handler,https://twitter.com/4leerandomthots
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 20:41:52,612,https://pbs.twimg.com/profile_images/929730344164630529/URJgv3y2_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092886045237133313,Ravi Bagri FCA,https://twitter.com/ravibagri
This Video of Sonia Gandhi has a different fan base all together,2019-02-05 20:41:45,507,https://pbs.twimg.com/profile_images/1088895636114526208/YzwnaWMH_normal.jpg,120,negative,@LaliGanguli: This Video of Sonia Gandhi has a different fan base all together ! https://t.co/M9xBCMuhMp,1092886013414756352,Sanath Sonu 🇮🇳,https://twitter.com/ub_Sanath
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 20:37:34,132,https://pbs.twimg.com/profile_images/1090671348437925893/mUim83i5_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092884964264165377,suhas chaphalkar,https://twitter.com/SuhasChaphalkar
Listen what Sonia Gandhi had said about Mamata Banerjee &amp her Trinamool Congress and their way of functioning in West Bengal…,2019-02-05 20:32:23,185,https://pbs.twimg.com/profile_images/636408873570684928/O7XTINlZ_normal.jpg,365,neutral,"@mvmeet: Listen what Sonia Gandhi had said about Mamata Banerjee 
&amp; her Trinamool Congress and their way of functioning in West Bengal…",1092883656882872320,Bharat Parikh,https://twitter.com/BharatParikh30
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 20:25:24,25,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092881898760630272,Ashwani,https://twitter.com/Ashwani06790021
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key h…,2019-02-05 20:24:09,373,https://pbs.twimg.com/profile_images/1061551266298392576/3ahAPTne_normal.jpg,602,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key  h…,1092881584326270976,Raja Nair B,https://twitter.com/rajanair79
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 20:23:09,269,https://pbs.twimg.com/profile_images/940590216158605312/Sk-ycODQ_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092881333586604032,Sachin Joshi,https://twitter.com/IndiaAndMe07
milvengai2018,2019-02-05 20:17:27,100,https://pbs.twimg.com/profile_images/1087177484058140672/Mc4hXljr_normal.jpg,0,neutral,milvengai2018 @MaanamullaTamiz @ThiliphanT @naiyaandinaina @suresh15876832 @DAVVEERA @maduraipillai… https://t.co/hz9cMEBaQf,1092879897800908800,swamy saranam,https://twitter.com/m198029
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 20:17:07,373,https://pbs.twimg.com/profile_images/1061551266298392576/3ahAPTne_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092879814413807616,Raja Nair B,https://twitter.com/rajanair79
_peggg Rahul Gandhi is on Bail Sonia Gandhi is on Bail Robert Vadra is on Bail Vijay Mallya is coming back Christian Michel is…,2019-02-05 20:15:39,1535,https://pbs.twimg.com/profile_images/620510049874501632/AriBnRsZ_normal.jpg,20,neutral,"@patiala_peggg: Rahul Gandhi is on Bail
Sonia Gandhi is on Bail 
Robert Vadra is on Bail
Vijay Mallya is coming back
Christian Michel is…",1092879446535798785,Madhu,https://twitter.com/AmWithModi
Listen what Sonia Gandhi had said about Mamata Banerjee &amp her Trinamool Congress and their way of functioning in West Bengal…,2019-02-05 20:11:42,1175,https://pbs.twimg.com/profile_images/1093771556675899392/d1qrKms0_normal.jpg,365,neutral,"@mvmeet: Listen what Sonia Gandhi had said about Mamata Banerjee 
&amp; her Trinamool Congress and their way of functioning in West Bengal…",1092878451982385152,ᴛʜᴀᴋᴜʀ ᴊɪᴛᴇsʜ sɪɴɢʜ,https://twitter.com/jiteshsingh99
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key h…,2019-02-05 20:11:07,652,https://pbs.twimg.com/profile_images/529974540751740929/efdRHwF2_normal.jpeg,602,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key  h…,1092878304149827584,Raju Karambelkar,https://twitter.com/K7363Raju
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 20:09:16,652,https://pbs.twimg.com/profile_images/529974540751740929/efdRHwF2_normal.jpeg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092877841023135744,Raju Karambelkar,https://twitter.com/K7363Raju
"at damage2country,root cause of all scams-frauds been Dalal media in last 15yrs,they ""eaten away""country with th",2019-02-05 20:07:10,541,https://pbs.twimg.com/profile_images/604009481354129408/bWADtwPN_normal.jpg,0,neutral,"at damage2country,root cause of all scams-frauds been Dalal media in last 15yrs,they ""eaten away""country with th… https://t.co/Ioh3OuwtRp",1092877310728974336,Uma Kant Singh,https://twitter.com/umakantsingh_IN
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,2019-02-05 20:03:13,315,https://pbs.twimg.com/profile_images/717586958952833024/Of1aP7Eb_normal.jpg,646,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key ht…,1092876318482550784,निरंजन बिश्वाल,https://twitter.com/BiswalImagine
If Priyanka vadra is Priyanka Gandhi vadra then Sonia Gandhi should be Sonia maino Gandhi,2019-02-05 19:49:02,91,https://pbs.twimg.com/profile_images/1076426151403405312/3c4f2-d9_normal.jpg,1,neutral,@bhanuswaroop1: If Priyanka vadra is Priyanka Gandhi vadra then Sonia Gandhi should be Sonia maino Gandhi,1092872746449752064,Kumar Sen,https://twitter.com/KumarSe72338987
This Video of Sonia Gandhi has a different fan base all together,2019-02-05 19:48:27,272,https://pbs.twimg.com/profile_images/1093861001886220293/0u8dHuDg_normal.jpg,120,negative,@LaliGanguli: This Video of Sonia Gandhi has a different fan base all together ! https://t.co/M9xBCMuhMp,1092872599699443717,pravin shirke🇮🇳,https://twitter.com/pravinshirke
Indira Gandhi Sanjay Gandhi Rajiv Gandhi &amp Sonia Gandhi,2019-02-05 19:46:23,777,https://pbs.twimg.com/profile_images/632702152402599937/1YkOAjPX_normal.jpg,164,neutral,"@rachitseth: Indira Gandhi, Sanjay Gandhi, Rajiv Gandhi &amp; Sonia Gandhi https://t.co/XBp3hN48ZG",1092872081425846272,syed afzal hussain,https://twitter.com/syedafzalhussa2
National Herald case cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key h…,2019-02-05 19:44:44,2931,https://pbs.twimg.com/profile_images/887483589616685060/vpkGFEWk_normal.jpg,602,neutral,@Swamy39: National Herald case – cross-examination of Subramanian Swamy by Sonia Gandhi and Rahul Gandhi’s lawyer begins on a low key  h…,1092871665132978176,ashutosh chaudhary,https://twitter.com/ashu21ster
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 19:41:37,72,https://pbs.twimg.com/profile_images/1075790034417139717/EKVsnak3_normal.jpg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092870880726827009,Anju Sangroha,https://twitter.com/a_sangroha
Sonia Gandhi Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko? Priyanka Gandhi Green. Rahu…,2019-02-05 19:41:09,353,https://pbs.twimg.com/profile_images/568863443709476864/nW3pOp0W_normal.jpeg,152,negative,"@itsdhruvism: Sonia Gandhi: Chacha Nehru ne aazadi ke waqt konse color ki shirt pehni thi pata hai aapko?

Priyanka Gandhi: Green.

Rahu…",1092870763164528640,Shobhit Shukla,https://twitter.com/shobhits89
